CustID,Order,Visits,Device,Region,Distance,Shirtsyment,Gender,FaceTime,NoDevices,Category,Csat,MaritalState,NumAdress,Complaints,Coupons,NumOrders,LastOrder,Returns,BasSize
50964,Nein,15.0,Phone,1,8.0,Credit Card,Male,3.0,4,Pants,4,Married,5,0,1.0,1.0,0.0,148.41,0
52434,Nein,15.0,Phone,1,8.0,Credit Card,Male,3.0,4,Pants,4,Married,5,0,0.0,1.0,0.0,148.41,0
52943,Nein,3.0,Phone,1,22.0,Debit Card,Male,3.0,4,Pants,2,Single,3,0,1.0,2.0,6.0,148.4,0
54413,Nein,3.0,Phone,1,22.0,Debit Card,Male,3.0,4,Pants,1,Single,3,0,2.0,2.0,6.0,148.4,0
53373,Nein,6.0,Computer,1,7.0,Debit Card,Female,4.0,5,Pants,4,Divorced,8,0,2.0,2.0,3.0,148.32,0
54843,Nein,6.0,Computer,1,7.0,Debit Card,Female,4.0,5,Pants,4,Married,8,0,1.0,2.0,3.0,148.32,0
53366,Nein,5.0,Phone,3,14.0,Debit Card,Male,3.0,5,Pants,3,Divorced,5,0,4.0,6.0,3.0,148.29,0
54836,Nein,5.0,Phone,3,14.0,Debit Card,Male,3.0,5,Pants,3,Married,5,0,3.0,6.0,3.0,148.29,0
52897,Nein,1.0,Phone,1,12.0,Debit Card,Male,3.0,3,Pants,4,Married,3,1,1.0,3.0,3.0,148.28,0
54367,Nein,1.0,Phone,1,12.0,Debit Card,Male,3.0,2,Pants,4,Married,3,1,3.0,3.0,3.0,148.28,0
52985,Nein,11.0,Computer,1,16.0,Credit Card,Male,3.0,4,Pants,2,Divorced,3,1,1.0,2.0,3.0,148.26,0
54455,Nein,11.0,Computer,1,16.0,Credit Card,Male,3.0,4,Pants,1,Married,3,1,1.0,2.0,3.0,148.26,0
52851,Nein,1.0,Phone,1,26.0,Credit Card,Male,4.0,4,Pants,2,Divorced,3,0,1.0,3.0,3.0,148.23,0
54321,Nein,1.0,Phone,1,26.0,Credit Card,Male,4.0,4,Pants,1,Married,3,0,3.0,3.0,3.0,148.23,0
54247,Nein,1.0,Phone,3,9.0,COD,Male,4.0,4,Pants,5,Married,5,0,2.0,2.0,1.0,148.22,0
50185,Nein,4.0,Phone,1,11.0,COD,Male,2.0,3,Pants,2,Divorced,1,1,0.0,1.0,3.0,148.21,0
51655,Nein,4.0,Phone,1,11.0,COD,Male,2.0,3,Pants,1,Married,1,1,1.0,1.0,3.0,148.21,0
53361,Nein,1.0,Phone,1,11.0,Debit Card,Female,4.0,4,Pants,3,Single,3,0,2.0,2.0,1.0,148.18,0
54831,Nein,1.0,Phone,1,11.0,Debit Card,Female,4.0,4,Pants,3,Single,3,0,1.0,2.0,1.0,148.18,0
53328,Nein,6.0,Computer,1,7.0,Debit Card,Male,4.0,4,Pants,2,Married,2,0,1.0,2.0,3.0,148.14,0
54798,Nein,6.0,Computer,1,7.0,Debit Card,Male,4.0,4,Pants,1,Married,2,0,2.0,2.0,3.0,148.14,0
52872,Nein,8.0,Phone,1,34.0,Credit Card,Female,4.0,4,Pants,4,Single,4,0,2.0,2.0,3.0,148.11,0
54342,Nein,8.0,Phone,1,34.0,Credit Card,Female,4.0,4,Pants,4,Single,4,0,1.0,2.0,3.0,148.11,0
53778,Nein,8.0,Phone,3,14.0,COD,Male,3.0,4,Pants,3,Married,2,1,1.0,6.0,8.0,148.08,0
55248,Nein,8.0,Phone,3,14.0,COD,Male,3.0,4,Pants,3,Married,2,1,4.0,6.0,8.0,148.08,0
53915,Nein,1.0,Phone,1,24.0,Credit Card,Male,4.0,6,Pants,3,Married,3,0,1.0,2.0,3.0,148.05,0
55385,Nein,1.0,Phone,1,24.0,Credit Card,Male,4.0,6,Pants,3,Married,3,0,2.0,2.0,3.0,148.05,0
53246,Nein,3.0,Phone,3,17.0,E wallet,Male,3.0,4,Pants,4,Married,3,0,1.0,3.0,3.0,147.97,0
54716,Nein,3.0,Phone,3,17.0,E wallet,Male,3.0,4,Pants,4,Married,3,0,3.0,3.0,3.0,147.97,0
53788,Nein,1.0,Phone,1,28.0,COD,Male,3.0,5,Pants,5,Married,2,0,1.0,2.0,1.0,147.96,0
55258,Nein,1.0,Phone,1,28.0,COD,Male,3.0,5,Pants,5,Married,2,0,1.0,2.0,1.0,147.96,0
53553,Nein,18.0,Computer,1,24.0,Debit Card,Male,4.0,6,Pants,3,Single,4,0,2.0,2.0,1.0,147.9,0
55023,Nein,18.0,Computer,1,24.0,Debit Card,Male,4.0,6,Pants,3,Single,4,0,2.0,2.0,1.0,147.9,0
53957,Nein,15.0,Phone,1,16.0,Debit Card,Male,4.0,4,Pants,5,Married,3,0,2.0,2.0,5.0,147.89,0
55427,Nein,15.0,Phone,1,16.0,Debit Card,Male,4.0,4,Pants,5,Married,3,0,1.0,2.0,5.0,147.89,0
52870,Nein,12.0,Phone,1,16.0,Debit Card,Female,4.0,4,Pants,2,Single,3,0,2.0,3.0,2.0,147.88,0
54340,Nein,12.0,Phone,1,16.0,Debit Card,Female,4.0,4,Pants,1,Single,3,0,2.0,3.0,2.0,147.88,0
54352,Nein,1.0,Phone,1,16.0,Credit Card,Female,5.0,4,Pants,4,Single,3,0,1.0,2.0,4.0,147.79,0
52882,Nein,1.0,Phone,1,16.0,Credit Card,Female,3.0,4,Pants,4,Single,3,0,2.0,2.0,4.0,147.79,0
53346,Nein,7.0,Phone,2,10.0,UPI,Male,3.0,4,Pants,4,Married,5,1,1.0,2.0,4.0,147.77,0
54816,Nein,7.0,Phone,2,10.0,UPI,Male,3.0,4,Pants,4,Married,5,1,1.0,2.0,4.0,147.77,0
53294,Nein,19.0,Phone,1,9.0,Debit Card,Female,4.0,5,Pants,3,Single,3,0,2.0,2.0,1.0,147.74,0
54764,Nein,19.0,Phone,1,9.0,Debit Card,Female,4.0,5,Pants,3,Single,3,0,2.0,2.0,1.0,147.74,0
51210,Nein,0.0,Computer,1,21.0,Debit Card,Female,3.0,4,Pants,5,Married,1,0,7.0,7.0,3.0,147.74,0
52680,Nein,0.0,Computer,1,21.0,Debit Card,Female,3.0,4,Pants,5,Married,1,0,0.0,7.0,3.0,147.74,0
51252,Nein,11.0,Phone,1,15.0,Debit Card,Male,3.0,3,Pants,1,Married,3,0,1.0,1.0,3.0,147.71,0
52722,Nein,11.0,Phone,1,15.0,Debit Card,Male,3.0,3,Pants,1,Married,3,0,0.0,1.0,3.0,147.71,0
53404,Nein,19.0,Phone,1,7.0,Credit Card,Female,4.0,4,Pants,2,Married,5,0,1.0,2.0,3.0,147.7,0
54874,Nein,19.0,Phone,1,7.0,Credit Card,Female,4.0,4,Pants,1,Married,5,0,2.0,2.0,3.0,147.7,0
55589,Nein,6.0,Phone,3,8.0,Credit Card,Male,4.0,5,Pants,4,Married,2,0,3.0,3.0,3.0,147.69,0
54119,Nein,6.0,Phone,3,7.0,Credit Card,Male,4.0,5,Pants,4,Married,2,0,1.0,3.0,3.0,147.69,0
54210,Nein,9.0,Phone,1,15.0,Debit Card,Male,3.0,2,Pants,1,Married,3,0,2.0,2.0,2.0,147.69,0
52923,Nein,31.0,Phone,2,13.0,Credit Card,Male,3.0,4,Pants,3,Divorced,10,0,3.0,3.0,3.0,147.67,0
54393,Nein,31.0,Phone,2,13.0,Credit Card,Male,3.0,4,Pants,3,Married,10,0,1.0,3.0,3.0,147.67,0
50706,Nein,14.0,Phone,1,18.0,Debit Card,Male,2.0,3,Pants,2,Divorced,4,1,1.0,1.0,0.0,147.66,0
52176,Nein,14.0,Phone,1,18.0,Debit Card,Male,2.0,3,Pants,1,Married,4,1,1.0,1.0,0.0,147.66,0
53369,Nein,22.0,Phone,1,27.0,Credit Card,Male,3.0,4,Pants,3,Divorced,6,0,1.0,2.0,1.0,147.59,0
54839,Nein,22.0,Phone,1,27.0,Credit Card,Male,3.0,4,Pants,3,Married,6,0,2.0,2.0,1.0,147.59,0
53086,Nein,17.0,Computer,1,28.0,Credit Card,Male,4.0,4,Pants,2,Divorced,9,0,1.0,2.0,3.0,147.58,0
54556,Nein,17.0,Computer,1,28.0,Credit Card,Male,4.0,4,Pants,1,Married,9,0,2.0,2.0,3.0,147.58,0
53531,Nein,9.0,Phone,1,7.0,Credit Card,Male,3.0,5,Pants,3,Divorced,8,0,2.0,2.0,8.0,147.58,0
55001,Nein,9.0,Phone,1,7.0,Credit Card,Male,3.0,5,Pants,3,Married,8,0,2.0,2.0,8.0,147.58,0
53074,Nein,1.0,Phone,1,18.0,Credit Card,Female,3.0,4,Pants,4,Divorced,3,0,2.0,2.0,3.0,147.44,0
54544,Nein,1.0,Phone,1,18.0,Credit Card,Female,3.0,4,Pants,4,Married,3,0,2.0,2.0,3.0,147.44,0
51476,Nein,16.0,Computer,1,34.0,Credit Card,Female,3.0,1,Pants,3,Single,5,0,0.0,1.0,2.0,147.39,0
54309,Nein,15.0,Phone,1,16.0,Debit Card,Male,4.0,4,Pants,5,Married,4,0,1.0,2.0,5.0,147.38,0
53580,Nein,1.0,Phone,1,21.0,Debit Card,Male,3.0,4,Pants,5,Divorced,3,1,3.0,7.0,9.0,147.35,0
55050,Nein,1.0,Phone,1,21.0,Debit Card,Male,3.0,4,Pants,5,Married,3,1,6.0,7.0,9.0,147.35,0
52931,Nein,13.0,Phone,1,7.0,Credit Card,Female,4.0,4,Pants,3,Married,9,0,1.0,2.0,3.0,147.32,0
54401,Nein,13.0,Phone,1,7.0,Credit Card,Female,4.0,4,Pants,3,Married,9,0,2.0,2.0,3.0,147.32,0
52850,Nein,8.0,Computer,3,9.0,E wallet,Female,4.0,4,Pants,3,Divorced,8,0,2.0,2.0,3.0,147.31,0
54320,Nein,8.0,Computer,3,9.0,E wallet,Female,4.0,4,Pants,3,Married,8,0,1.0,2.0,3.0,147.31,0
54058,Nein,1.0,Phone,1,9.0,COD,Male,3.0,4,Pants,4,Married,3,0,2.0,2.0,3.0,147.26,0
55528,Nein,1.0,Phone,1,9.0,COD,Male,3.0,4,Pants,4,Married,3,0,1.0,2.0,3.0,147.26,0
50998,Nein,2.0,Phone,1,9.0,Credit Card,Male,2.0,3,Pants,5,Single,2,1,0.0,1.0,5.0,147.23,0
52468,Nein,2.0,Phone,1,9.0,Credit Card,Male,2.0,3,Pants,5,Single,2,1,0.0,1.0,5.0,147.23,0
50562,Nein,14.0,Phone,1,12.0,Credit Card,Male,2.0,3,Pants,5,Single,3,1,1.0,2.0,17.0,147.21,0
52032,Nein,14.0,Phone,1,12.0,Credit Card,Male,2.0,3,Pants,5,Single,3,1,1.0,2.0,17.0,147.21,0
53454,Nein,8.0,Phone,3,17.0,Debit Card,Female,3.0,4,Pants,3,Divorced,3,1,1.0,2.0,1.0,147.2,0
54924,Nein,8.0,Phone,3,17.0,Debit Card,Female,3.0,4,Pants,3,Married,3,1,1.0,2.0,1.0,147.2,0
53090,Nein,5.0,Phone,1,7.0,Debit Card,Male,4.0,5,Pants,5,Divorced,3,0,1.0,4.0,3.0,147.18,0
54560,Nein,5.0,Phone,1,7.0,Debit Card,Male,4.0,5,Pants,5,Married,3,0,4.0,4.0,3.0,147.18,0
53052,Nein,14.0,Phone,1,17.0,Debit Card,Female,3.0,3,Pants,3,Divorced,5,1,1.0,2.0,8.0,147.13,0
54522,Nein,14.0,Phone,1,17.0,Debit Card,Female,3.0,2,Pants,3,Married,5,1,1.0,2.0,8.0,147.13,0
53484,Nein,2.0,Phone,1,22.0,Debit Card,Male,3.0,4,Pants,3,Married,3,0,3.0,3.0,3.0,147.07,0
54954,Nein,2.0,Phone,1,22.0,Debit Card,Male,3.0,4,Pants,3,Married,3,0,1.0,3.0,3.0,147.07,0
54193,Nein,4.0,Phone,1,16.0,Credit Card,Male,3.0,5,Pants,3,Single,3,0,1.0,2.0,9.0,147.06,0
53062,Nein,3.0,Phone,1,30.0,Debit Card,Male,3.0,4,Pants,2,Single,11,0,2.0,2.0,3.0,147.01,0
54532,Nein,3.0,Phone,1,30.0,Debit Card,Male,3.0,4,Pants,1,Single,11,0,1.0,2.0,3.0,147.01,0
54229,Nein,9.0,Computer,1,7.0,Credit Card,Male,4.0,4,Pants,5,Married,6,0,1.0,2.0,3.0,146.94,0
53176,Nein,1.0,Phone,1,13.0,Credit Card,Female,4.0,5,Pants,3,Married,2,0,2.0,2.0,4.0,146.87,0
54646,Nein,1.0,Phone,1,13.0,Credit Card,Female,4.0,5,Pants,3,Married,2,0,1.0,2.0,4.0,146.87,0
54102,Nein,1.0,Phone,2,9.0,UPI,Female,3.0,4,Pants,4,Married,6,0,1.0,2.0,3.0,146.87,0
55572,Nein,1.0,Phone,2,9.0,UPI,Female,3.0,4,Pants,4,Married,6,0,1.0,2.0,3.0,146.87,0
50398,Nein,10.0,Phone,1,16.0,Debit Card,Male,3.0,2,Pants,2,Single,4,0,1.0,1.0,0.0,146.8,0
51868,Nein,10.0,Phone,1,16.0,Debit Card,Male,3.0,1,Pants,1,Single,4,0,1.0,1.0,0.0,146.8,0
50556,Nein,9.0,Phone,1,13.0,UPI,Male,3.0,3,Pants,2,Single,3,0,0.0,1.0,1.0,146.78,0
52026,Nein,9.0,Phone,1,13.0,UPI,Male,3.0,3,Pants,1,Single,3,0,1.0,1.0,1.0,146.78,0
52916,Nein,31.0,Phone,1,10.0,Debit Card,Male,4.0,5,Pants,2,Divorced,5,0,1.0,2.0,1.0,146.77,0
54386,Nein,31.0,Phone,1,10.0,Debit Card,Male,4.0,5,Pants,1,Married,5,0,1.0,2.0,1.0,146.77,0
53450,Nein,19.0,Phone,2,31.0,Credit Card,Male,3.0,4,Pants,4,Single,3,0,1.0,2.0,5.0,146.77,0
54920,Nein,19.0,Phone,2,31.0,Credit Card,Male,3.0,4,Pants,4,Single,3,0,1.0,2.0,5.0,146.77,0
53550,Nein,3.0,Phone,1,22.0,Debit Card,Female,4.0,6,Pants,2,Divorced,2,1,2.0,2.0,4.0,146.68,0
55020,Nein,3.0,Phone,1,22.0,Debit Card,Female,4.0,6,Pants,1,Married,2,1,2.0,2.0,4.0,146.68,0
53388,Nein,3.0,Computer,3,27.0,COD,Female,3.0,4,Pants,2,Divorced,3,0,1.0,2.0,3.0,146.57,0
54858,Nein,3.0,Computer,3,27.0,COD,Female,3.0,4,Pants,1,Married,3,0,1.0,2.0,3.0,146.57,0
55082,Nein,2.0,Computer,1,8.0,Credit Card,Male,3.0,4,Pants,3,Single,2,1,2.0,2.0,3.0,146.54,0
53612,Nein,2.0,Computer,1,7.0,Credit Card,Male,3.0,4,Pants,3,Single,2,1,1.0,2.0,3.0,146.54,0
52898,Nein,10.0,Computer,1,25.0,Credit Card,Female,4.0,4,Pants,2,Single,3,0,2.0,2.0,8.0,146.53,0
54368,Nein,10.0,Computer,1,25.0,Credit Card,Female,4.0,4,Pants,1,Single,3,0,1.0,2.0,8.0,146.53,0
53936,Nein,1.0,Computer,2,17.0,Credit Card,Male,3.0,4,Pants,1,Married,2,0,2.0,3.0,2.0,146.45,0
55406,Nein,1.0,Computer,2,17.0,Credit Card,Male,3.0,4,Pants,1,Married,2,0,1.0,3.0,2.0,146.45,0
54072,Nein,2.0,Computer,1,23.0,Credit Card,Male,3.0,4,Pants,3,Single,3,0,1.0,2.0,5.0,146.44,0
55542,Nein,2.0,Computer,1,23.0,Credit Card,Male,3.0,4,Pants,3,Single,3,0,1.0,2.0,5.0,146.44,0
53290,Nein,10.0,Phone,2,20.0,UPI,Male,3.0,4,Pants,4,Divorced,5,0,2.0,2.0,5.0,146.43,0
54760,Nein,10.0,Phone,2,20.0,UPI,Male,3.0,4,Pants,4,Married,6,0,2.0,2.0,5.0,146.43,0
53832,Nein,4.0,Phone,1,14.0,Credit Card,Male,3.0,5,Pants,4,Married,3,0,1.0,2.0,2.0,146.41,0
55302,Nein,4.0,Phone,1,14.0,Credit Card,Male,3.0,5,Pants,4,Married,3,0,2.0,2.0,2.0,146.41,0
53783,Nein,19.0,Phone,1,35.0,COD,Male,4.0,4,Pants,1,Married,6,0,2.0,2.0,4.0,146.32,0
55253,Nein,19.0,Phone,1,35.0,COD,Male,4.0,4,Pants,1,Married,6,0,2.0,2.0,4.0,146.32,0
53719,Nein,15.0,Phone,1,12.0,Credit Card,Male,3.0,2,Pants,3,Divorced,4,1,2.0,2.0,4.0,146.27,0
55189,Nein,15.0,Phone,1,12.0,Credit Card,Male,3.0,2,Pants,3,Married,4,1,1.0,2.0,4.0,146.27,0
53167,Nein,1.0,Phone,1,24.0,UPI,Male,4.0,5,Pants,4,Divorced,3,0,2.0,2.0,1.0,146.27,0
54637,Nein,1.0,Phone,1,24.0,UPI,Male,4.0,5,Pants,4,Married,3,0,2.0,2.0,1.0,146.27,0
50662,Nein,0.0,Computer,1,14.0,Debit Card,Male,2.0,5,Pants,3,Divorced,2,0,1.0,1.0,2.0,146.21,0
52132,Nein,0.0,Computer,1,14.0,Debit Card,Male,2.0,5,Pants,3,Married,2,0,1.0,1.0,2.0,146.21,0
52976,Nein,11.0,Phone,1,7.0,Debit Card,Female,3.0,4,Pants,2,Single,3,0,2.0,6.0,8.0,146.15,0
54446,Nein,11.0,Phone,1,7.0,Debit Card,Female,3.0,4,Pants,1,Single,3,0,2.0,6.0,8.0,146.15,0
53726,Nein,5.0,Phone,2,15.0,Credit Card,Female,4.0,2,Pants,4,Single,11,0,1.0,2.0,3.0,146.09,0
55196,Nein,5.0,Phone,2,15.0,Credit Card,Female,4.0,2,Pants,4,Single,11,0,2.0,2.0,3.0,146.09,0
53949,Nein,3.0,Phone,1,11.0,COD,Female,4.0,5,Pants,5,Married,3,0,1.0,2.0,1.0,146.09,0
55419,Nein,3.0,Phone,1,11.0,COD,Female,4.0,5,Pants,5,Married,3,0,1.0,2.0,1.0,146.09,0
54012,Nein,21.0,Phone,1,16.0,Debit Card,Female,4.0,4,Pants,3,Single,6,0,2.0,3.0,1.0,146.05,0
55482,Nein,21.0,Phone,1,16.0,Debit Card,Female,4.0,4,Pants,3,Single,6,0,1.0,3.0,1.0,146.05,0
53708,Nein,1.0,Phone,1,18.0,Debit Card,Male,4.0,4,Pants,5,Divorced,2,0,2.0,2.0,5.0,145.99,0
55178,Nein,1.0,Phone,1,18.0,Debit Card,Male,4.0,4,Pants,5,Married,2,0,2.0,2.0,5.0,145.99,0
53110,Nein,4.0,Computer,1,10.0,Debit Card,Male,3.0,4,Pants,2,Divorced,6,0,1.0,2.0,5.0,145.97,0
54580,Nein,4.0,Computer,1,10.0,Debit Card,Male,3.0,4,Pants,1,Married,6,0,2.0,2.0,5.0,145.97,0
53169,Nein,1.0,Phone,3,20.0,Credit Card,Male,3.0,4,Pants,3,Divorced,3,0,2.0,2.0,7.0,145.96,0
54639,Nein,1.0,Phone,3,20.0,Credit Card,Male,3.0,4,Pants,3,Married,3,0,2.0,2.0,7.0,145.96,0
55095,Nein,1.0,Phone,1,8.0,Credit Card,Female,3.0,4,Pants,4,Single,3,0,2.0,3.0,2.0,145.96,0
53625,Nein,1.0,Phone,1,7.0,Credit Card,Female,3.0,4,Pants,4,Single,3,0,2.0,3.0,2.0,145.96,0
53132,Nein,16.0,Computer,1,12.0,UPI,Male,4.0,4,Pants,3,Divorced,6,0,3.0,3.0,1.0,145.93,0
54602,Nein,16.0,Computer,1,12.0,UPI,Male,4.0,4,Pants,3,Married,6,0,1.0,3.0,1.0,145.93,0
52884,Nein,17.0,Computer,1,14.0,Credit Card,Male,3.0,3,Pants,2,Married,6,0,1.0,3.0,3.0,145.89,0
54354,Nein,17.0,Computer,1,14.0,Credit Card,Male,3.0,2,Pants,1,Married,6,0,2.0,3.0,3.0,145.89,0
52863,Nein,10.0,Computer,1,10.0,Credit Card,Male,2.0,4,Pants,4,Single,6,0,5.0,8.0,3.0,145.88,0
54333,Nein,10.0,Computer,1,10.0,Credit Card,Male,2.0,4,Pants,4,Single,6,0,3.0,8.0,3.0,145.88,0
53192,Nein,4.0,Computer,1,10.0,Credit Card,Female,4.0,4,Pants,3,Married,3,0,2.0,2.0,1.0,145.83,0
54662,Nein,4.0,Computer,1,10.0,Credit Card,Female,4.0,4,Pants,3,Married,3,0,2.0,2.0,1.0,145.83,0
55094,Nein,2.0,Phone,1,8.0,COD,Male,3.0,4,Pants,5,Single,4,0,2.0,2.0,3.0,145.8,0
53624,Nein,2.0,Phone,1,7.0,COD,Male,3.0,4,Pants,5,Single,4,0,1.0,2.0,3.0,145.8,0
54248,Nein,25.0,Phone,1,16.0,Debit Card,Male,4.0,4,Pants,1,Married,5,0,2.0,2.0,4.0,145.75,0
53818,Nein,1.0,Phone,1,17.0,COD,Male,3.0,2,Pants,3,Married,4,0,3.0,3.0,3.0,145.73,0
55288,Nein,1.0,Phone,1,17.0,COD,Male,3.0,2,Pants,3,Married,4,0,1.0,3.0,3.0,145.73,0
53506,Nein,1.0,Phone,1,7.0,COD,Female,4.0,5,Pants,4,Single,3,1,1.0,3.0,3.0,145.7,0
54976,Nein,1.0,Phone,1,7.0,COD,Female,4.0,5,Pants,4,Single,3,1,2.0,3.0,3.0,145.7,0
52963,Nein,2.0,Phone,1,16.0,Credit Card,Male,4.0,4,Pants,2,Divorced,3,0,2.0,2.0,5.0,145.7,0
54433,Nein,2.0,Phone,1,16.0,Credit Card,Male,4.0,4,Pants,1,Married,3,0,2.0,2.0,5.0,145.7,0
55184,Nein,30.0,Phone,1,8.0,Debit Card,Female,3.0,4,Pants,5,Married,4,0,1.0,2.0,1.0,145.66,0
53714,Nein,30.0,Phone,1,7.0,Debit Card,Female,3.0,4,Pants,5,Divorced,4,0,2.0,2.0,1.0,145.66,0
55225,Nein,4.0,Phone,2,8.0,Debit Card,Male,3.0,4,Pants,3,Married,2,0,1.0,2.0,4.0,145.64,0
53755,Nein,4.0,Phone,2,7.0,Debit Card,Male,3.0,4,Pants,3,Married,2,0,1.0,2.0,4.0,145.64,0
54034,Nein,3.0,Phone,1,14.0,Debit Card,Male,3.0,4,Pants,5,Single,5,0,1.0,2.0,3.0,145.62,0
55504,Nein,3.0,Phone,1,14.0,Debit Card,Male,3.0,4,Pants,5,Single,5,0,1.0,2.0,3.0,145.62,0
53809,Nein,1.0,Phone,1,10.0,Debit Card,Female,3.0,4,Pants,1,Married,3,0,2.0,2.0,1.0,145.61,0
55279,Nein,1.0,Phone,1,10.0,Debit Card,Female,3.0,4,Pants,1,Married,3,0,2.0,2.0,1.0,145.61,0
53203,Nein,1.0,Phone,1,10.0,Credit Card,Male,3.0,5,Pants,2,Single,2,0,1.0,2.0,2.0,145.45,0
54673,Nein,1.0,Phone,1,10.0,Credit Card,Male,3.0,5,Pants,1,Single,2,0,2.0,2.0,2.0,145.45,0
55444,Nein,2.0,Phone,1,8.0,Debit Card,Male,3.0,4,Pants,1,Married,3,0,1.0,2.0,4.0,145.44,0
53974,Nein,2.0,Phone,1,7.0,Debit Card,Male,3.0,4,Pants,1,Married,3,0,1.0,2.0,4.0,145.44,0
53752,Nein,1.0,Computer,3,20.0,Debit Card,Female,4.0,4,Pants,4,Divorced,3,0,1.0,2.0,1.0,145.33,0
55222,Nein,1.0,Computer,3,20.0,Debit Card,Female,4.0,4,Pants,4,Married,3,0,1.0,2.0,1.0,145.33,0
53668,Nein,8.0,Computer,1,33.0,COD,Female,4.0,5,Pants,3,Married,3,0,2.0,2.0,1.0,145.29,0
55138,Nein,8.0,Computer,1,33.0,COD,Female,4.0,5,Pants,3,Married,3,0,2.0,2.0,1.0,145.29,0
53901,Nein,7.0,Phone,1,28.0,Credit Card,Male,4.0,2,Pants,4,Married,3,0,3.0,3.0,14.0,145.28,0
55371,Nein,7.0,Phone,1,28.0,Credit Card,Male,4.0,2,Pants,4,Married,3,0,1.0,3.0,14.0,145.28,0
52852,Nein,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Pants,4,Married,8,0,1.0,3.0,3.0,145.24,0
54322,Nein,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Pants,4,Married,8,0,3.0,3.0,3.0,145.24,0
54198,Nein,9.0,Phone,3,9.0,E wallet,Female,4.0,4,Pants,1,Married,3,0,3.0,3.0,3.0,145.14,0
53871,Nein,10.0,Phone,1,14.0,Debit Card,Male,4.0,4,Pants,4,Single,4,0,1.0,2.0,4.0,145.13,0
55341,Nein,10.0,Phone,1,14.0,Debit Card,Male,4.0,4,Pants,4,Single,4,0,1.0,2.0,4.0,145.13,0
53582,Nein,18.0,Phone,1,9.0,Debit Card,Female,4.0,2,Pants,2,Divorced,3,0,7.0,8.0,8.0,145.11,0
55052,Nein,18.0,Phone,1,9.0,Debit Card,Female,4.0,2,Pants,1,Married,3,0,2.0,8.0,8.0,145.11,0
53362,Nein,8.0,Phone,1,17.0,Debit Card,Male,3.0,4,Pants,4,Married,3,0,2.0,2.0,1.0,145.08,0
54832,Nein,8.0,Phone,1,17.0,Debit Card,Male,3.0,4,Pants,4,Married,3,0,2.0,2.0,1.0,145.08,0
55576,Nein,7.0,Computer,1,8.0,Credit Card,Male,3.0,5,Pants,3,Married,3,0,1.0,2.0,1.0,145.08,0
54106,Nein,7.0,Computer,1,7.0,Credit Card,Male,3.0,5,Pants,3,Married,3,0,1.0,2.0,1.0,145.08,0
53460,Nein,1.0,Computer,1,7.0,Credit Card,Female,4.0,5,Pants,3,Married,3,0,2.0,2.0,4.0,145.07,0
54930,Nein,1.0,Computer,1,7.0,Credit Card,Female,4.0,5,Pants,3,Married,3,0,1.0,2.0,4.0,145.07,0
54148,Nein,14.0,Phone,1,9.0,Credit Card,Female,4.0,4,Pants,3,Married,4,0,2.0,2.0,3.0,145.01,0
55618,Nein,14.0,Phone,1,9.0,Credit Card,Female,4.0,4,Pants,3,Married,4,0,1.0,2.0,3.0,145.01,0
50730,Nein,18.0,Phone,1,13.0,Credit Card,Female,2.0,3,Pants,3,Divorced,5,1,1.0,1.0,2.0,144.77,0
52200,Nein,18.0,Phone,1,13.0,Credit Card,Female,2.0,3,Pants,3,Married,5,1,0.0,1.0,2.0,144.77,0
54201,Nein,9.0,Phone,1,11.0,UPI,Male,4.0,4,Pants,1,Married,3,0,2.0,2.0,1.0,144.51,0
50719,Nein,0.0,Phone,1,9.0,Credit Card,Male,2.0,1,Pants,2,Divorced,2,0,1.0,1.0,7.0,144.2,0
52189,Nein,0.0,Phone,1,9.0,Credit Card,Male,2.0,1,Pants,1,Married,2,0,1.0,1.0,7.0,144.2,0
51093,Nein,0.0,Phone,1,15.0,Credit Card,Male,3.0,1,Pants,3,Married,2,0,0.0,1.0,4.0,144.01,0
52563,Nein,0.0,Phone,1,15.0,Credit Card,Male,3.0,1,Pants,3,Married,2,0,0.0,1.0,4.0,144.01,0
50455,Nein,7.0,Phone,1,8.0,Credit Card,Female,2.0,4,Pants,5,Single,2,0,1.0,1.0,3.0,143.81,0
51925,Nein,7.0,Phone,1,8.0,Credit Card,Female,2.0,4,Pants,5,Single,2,0,1.0,1.0,3.0,143.81,0
50447,Nein,0.0,Computer,1,6.0,Debit Card,Female,3.0,5,Pants,2,Married,4,0,2.0,2.0,0.0,143.64,0
51917,Nein,0.0,Computer,1,6.0,Debit Card,Female,3.0,5,Pants,1,Married,4,0,2.0,2.0,0.0,143.64,0
50711,Nein,8.0,Phone,2,14.0,COD,Male,3.0,3,Pants,3,Single,2,0,0.0,1.0,4.0,143.23,0
52181,Nein,8.0,Phone,2,14.0,COD,Male,3.0,3,Pants,3,Single,2,0,0.0,1.0,4.0,143.23,0
50446,Nein,25.0,Computer,1,25.0,Credit Card,Male,2.0,3,Pants,2,Divorced,1,0,1.0,1.0,2.0,142.58,0
51916,Nein,25.0,Computer,1,25.0,Credit Card,Male,2.0,3,Pants,1,Married,1,0,1.0,1.0,2.0,142.58,0
50051,Nein,29.0,Phone,1,14.0,Debit Card,Female,3.0,3,Pants,5,Married,5,1,1.0,2.0,2.0,142.57,0
